birthdate,combine_bench,combine_broad_jump,combine_cone,combine_shuttle,combine_vert,combine_year,draft_pick,forty_yd,height,height.1,player_link,player_name,position,weight
1984-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,2006.0,25.0,4.35,71.0,,/players/H/HolmSa00.htm,Santonio Holmes,WR,188.0
1991-04-25 00:00:00,14.0,133.0,6.88,4.48,39.5,2012.0,43.0,4.36,76.0,,/players/H/HillSt00.htm,Stephen Hill,WR,215.0
1985-11-07 00:00:00,,,,,,,226.0,,,,/players/S/SchiCh00.htm,Chaz Schilens,WR,
1987-06-08 00:00:00,24.0,111.0,7.15,4.32,35.0,2010.0,139.0,4.64,71.0,,/players/C/ConnJo00.htm,John Conner,RB,246.0
1984-09-25 00:00:00,26.0,131.0,6.88,4.14,38.0,2008.0,30.0,4.53,74.0,,/players/K/KellDu00.htm,Dustin Keller,TE,242.0
1987-05-02 00:00:00,,,,,,,,,,,/players/C/CumbJe00.htm,Jeff Cumberland,TE,
1988-11-08 00:00:00,16.0,120.0,0.0,0.0,34.5,2011.0,153.0,4.56,69.0,,/players/K/KerlJe00.htm,Jeremy Kerley,WR,189.0
1987-04-04 00:00:00,,,,,,,,,,,/players/R/ReulKo00.htm,Konrad Reuland,TE,
1988-10-27 00:00:00,18.0,0.0,0.0,0.0,0.0,2011.0,126.0,4.51,70.0,,/players/P/PoweBi00.htm,Bilal Powell,RB,207.0
1990-03-18 00:00:00,21.0,110.0,7.25,4.31,31.5,2012.0,,4.75,75.0,,/players/S/SmitJa01.htm,Jacquies Smith,DL,253.0
1987-08-14 00:00:00,0.0,115.0,6.66,4.17,38.5,2010.0,25.0,4.71,75.0,,/players/T/TeboTi00.htm,Tim Tebow,QB,236.0
1988-04-16 00:00:00,18.0,120.0,0.0,0.0,36.5,2010.0,112.0,4.4,71.0,,/players/M/McKnJo00.htm,Joe McKnight,RB,198.0
1984-01-21 00:00:00,23.0,107.0,7.25,4.29,33.0,2007.0,47.0,4.59,74.0,,/players/H/HarrDa99.htm,David Harris,LB,243.0
1978-03-03 00:00:00,,,,,,,213.0,,,,/players/B/BellYe20.htm,Yeremiah Bell,DB,
1984-10-14 00:00:00,0.0,123.0,0.0,0.0,37.5,2007.0,6.0,4.35,72.0,,/players/L/LandLa99.htm,LaRon Landry,DB,213.0
1980-10-28 00:00:00,0.0,115.0,0.0,0.0,33.0,2003.0,18.0,4.79,76.0,,/players/P/PaceCa20.htm,Calvin Pace,DL,269.0
1984-04-15 00:00:00,18.0,132.0,0.0,0.0,38.0,2006.0,19.0,4.47,74.0,,/players/C/CromAn20.htm,Antonio Cromartie,DB,208.0
1987-05-30 00:00:00,25.0,0.0,0.0,0.0,0.0,2010.0,29.0,4.43,70.0,,/players/W/WilsKy99.htm,Kyle Wilson,DB,194.0
1980-08-18 00:00:00,,,,,,,,,,,/players/S/ScotBa20.htm,Bart Scott,LB,
1989-10-22 00:00:00,27.0,106.0,7.31,4.59,26.0,2011.0,30.0,4.96,76.0,,/players/W/WilkMu00.htm,Muhammad Wilkerson,DL,315.0
1985-07-14 00:00:00,16.0,0.0,0.0,0.0,0.0,2007.0,14.0,4.38,71.0,,/players/R/ReviDa99.htm,Darrelle Revis,DB,204.0
1990-06-22 00:00:00,25.0,109.0,7.57,4.78,31.5,2012.0,16.0,4.69,78.0,,/players/C/CoplQu00.htm,Quinton Coples,DL,284.0
1987-12-10 00:00:00,26.0,0.0,0.0,0.0,0.0,2011.0,94.0,5.19,77.0,,/players/E/ElliKe01.htm,Kenrick Ellis,DL,346.0
1984-06-10 00:00:00,,,,,,,,,,,/players/D/DeViMi99.htm,Mike DeVito,DL,
1988-04-06 00:00:00,22.0,124.0,7.52,4.38,38.0,2009.0,11.0,4.64,76.0,,/players/M/MaybAa99.htm,Aaron Maybin,DL,249.0
1984-09-16 00:00:00,21.0,111.0,7.58,4.67,26.0,2008.0,,5.2,76.0,,/players/D/DixoMa00.htm,Marcus Dixon,DL,292.0
1984-11-26 00:00:00,,,,,,,,,,,/players/M/McInGa00.htm,Garrett McIntyre,LB,
1987-06-20 00:00:00,0.0,0.0,0.0,0.0,0.0,2009.0,,4.61,73.0,,/players/M/MaugJo00.htm,Josh Mauga,LB,243.0
1982-12-09 00:00:00,,,,,,,,,,,/players/T/TrufIs00.htm,Isaiah Trufant,DB,
1987-06-03 00:00:00,,,,,,,220.0,,,,/players/L/LankEl99.htm,Ellis Lankster,DB,
1979-06-07 00:00:00,33.0,0.0,0.0,0.0,34.5,2002.0,22.0,4.47,76.0,,/players/T/ThomBr21.htm,Bryan Thomas,DL,266.0
1989-05-12 00:00:00,23.0,109.0,6.98,4.0,32.5,2011.0,,4.84,73.0,,/players/B/BellNi01.htm,Nick Bellore,LB,245.0
1984-11-05 00:00:00,0.0,0.0,0.0,0.0,0.0,2007.0,178.0,4.95,73.0,,/players/F/FolkNi20.htm,Nick Folk,K,225.0
1989-01-11 00:00:00,32.0,124.0,7.19,4.28,38.5,2012.0,77.0,4.49,74.0,,/players/D/DaviDe00.htm,Demario Davis,LB,235.0
1986-01-01 00:00:00,,,,,,,,,,,/players/P/PurdTa00.htm,Tanner Purdum,OL,
1988-02-04 00:00:00,19.0,0.0,0.0,0.0,0.0,2010.0,,4.84,74.0,,/players/M/MaloRo00.htm,Robert Malone,P,235.0
1989-03-06 00:00:00,,,,,,,187.0,,,,/players/B/BushJo00.htm,Josh Bush,DB,
1987-10-15 00:00:00,29.0,91.0,8.25,4.97,26.0,2010.0,61.0,5.21,76.0,,/players/D/DucaVl20.htm,Vlad Ducasse,OL,332.0
1987-05-19 00:00:00,0.0,0.0,0.0,0.0,0.0,2009.0,87.0,4.59,77.0,,/players/T/TurnPa00.htm,Patrick Turner,WR,223.0
1985-09-23 00:00:00,29.0,94.0,7.87,4.89,24.0,2009.0,79.0,5.25,77.0,,/players/U/UrbiKr20.htm,Kraig Urbik,OL,328.0
1989-09-18 00:00:00,31.0,93.0,8.13,5.0,23.5,2012.0,41.0,5.08,78.0,,/players/G/GlenCo00.htm,Cordy Glenn,OL,345.0
1986-05-15 00:00:00,23.0,103.0,0.0,4.52,30.5,2009.0,51.0,5.33,75.0,,/players/L/LeviAn20.htm,Andy Levitre,OL,305.0
1986-03-18 00:00:00,30.0,99.0,7.56,4.51,30.5,2009.0,28.0,5.19,76.0,,/players/W/WoodEr20.htm,Eric Wood,OL,310.0
1982-11-24 00:00:00,0.0,105.0,7.09,4.07,30.5,2005.0,250.0,4.86,74.0,,/players/F/FitzRy00.htm,Ryan Fitzpatrick,QB,232.0
1986-11-28 00:00:00,,,,,,,224.0,,,,/players/J/JohnSt00.htm,Steve Johnson,WR,
1987-12-17 00:00:00,20.0,119.0,6.9,4.2,41.0,2010.0,,4.46,72.0,,/players/J/JoneDo00.htm,Donald Jones,WR,214.0
1985-07-23 00:00:00,16.0,111.0,7.26,4.32,30.0,2007.0,129.0,4.78,79.0,,/players/C/ChanSc00.htm,Scott Chandler,TE,270.0
1987-08-05 00:00:00,18.0,0.0,0.0,0.0,0.0,2010.0,9.0,4.37,71.0,,/players/S/SpilC.00.htm,C.J. Spiller,RB,196.0
1982-06-25 00:00:00,0.0,0.0,0.0,0.0,0.0,2005.0,,5.12,80.0,,/players/P/PearEr20.htm,Erik Pears,OL,312.0
1986-11-07 00:00:00,,,,,,,,,,,/players/N/NelsDa01.htm,David Nelson,WR,
1989-04-26 00:00:00,33.0,96.0,7.9,4.7,29.0,2011.0,122.0,5.38,78.0,,/players/H/HairCh00.htm,Chris Hairston,OL,326.0
1987-11-21 00:00:00,25.0,108.0,7.13,4.28,29.0,2011.0,159.0,4.94,78.0,,/players/S/SmitLe00.htm,Lee Smith,TE,266.0
1982-08-10 00:00:00,,,,,,,,,,,/players/M/MartRu00.htm,Ruvell Martin,WR,
1981-02-20 00:00:00,,,,,,,,,,,/players/J/JackFr02.htm,Fred Jackson,RB,
1984-11-20 00:00:00,20.0,119.0,6.88,0.0,34.0,2008.0,122.0,4.48,70.0,,/players/C/ChoiTa00.htm,Tashard Choice,RB,215.0
1979-01-25 00:00:00,,,,,,,,,,,/players/M/McInCo00.htm,Corey McIntyre,RB,
1985-05-04 00:00:00,26.0,106.0,7.84,4.56,28.5,2008.0,96.0,5.42,77.0,,/players/R/RineCh20.htm,Chad Rinehart,OL,320.0
1988-03-31 00:00:00,24.0,125.0,6.96,4.3,43.5,2010.0,227.0,4.4,73.0,,/players/D/DickDo00.htm,Dorin Dickerson,WR,226.0
1981-05-27 00:00:00,32.0,123.0,7.0,4.08,34.5,2003.0,29.0,4.67,74.0,,/players/B/BarnNi20.htm,Nick Barnett,LB,236.0
1990-09-19 00:00:00,15.0,123.0,6.61,3.94,36.0,2012.0,10.0,4.38,72.0,,/players/G/GilmSt00.htm,Stephon Gilmore,DB,190.0
1986-10-07 00:00:00,0.0,0.0,0.0,0.0,0.0,2009.0,42.0,4.68,70.0,,/players/B/ByrdJa99.htm,Jairus Byrd,DB,207.0
1985-01-31 00:00:00,35.0,120.0,7.19,4.36,40.5,2006.0,1.0,4.7,79.0,,/players/W/WillMa22.htm,Mario Williams,DL,295.0
1981-03-14 00:00:00,0.0,120.0,7.07,3.98,35.0,2004.0,,4.63,72.0,,/players/W/WilsGe01.htm,George Wilson,DB,213.0
1990-03-13 00:00:00,24.0,0.0,7.83,4.62,27.0,2011.0,3.0,4.93,75.0,,/players/D/DareMa00.htm,Marcell Dareus,DL,319.0
1983-06-10 00:00:00,,,,,,,134.0,,,,/players/W/WillKy20.htm,Kyle Williams,DL,
1990-04-23 00:00:00,18.0,127.0,6.72,4.07,37.5,2011.0,34.0,4.55,72.0,,/players/W/WillAa00.htm,Aaron Williams,DB,204.0
1988-01-02 00:00:00,22.0,110.0,0.0,4.28,33.5,2011.0,68.0,4.7,74.0,,/players/S/ShepKe00.htm,Kelvin Sheppard,LB,250.0
1979-10-31 00:00:00,23.0,121.0,0.0,0.0,36.5,2003.0,48.0,4.75,76.0,,/players/K/KelsCh21.htm,Chris Kelsay,DL,273.0
1981-04-13 00:00:00,13.0,0.0,0.0,0.0,0.0,2003.0,55.0,4.6,73.0,,/players/S/ScotBr20.htm,Bryan Scott,DB,219.0
1983-05-26 00:00:00,20.0,127.0,6.95,4.22,42.0,2006.0,159.0,4.62,76.0,,/players/A/AndeMa21.htm,Mark Anderson,DL,254.0
1988-03-14 00:00:00,24.0,122.0,7.22,4.37,36.5,2010.0,178.0,4.64,72.0,,/players/M/MoatAr00.htm,Arthur Moats,LB,246.0
1985-09-01 00:00:00,17.0,121.0,7.06,4.1,33.5,2008.0,11.0,4.38,70.0,,/players/M/McKeLe99.htm,Leodis McKelvin,DB,190.0
1981-12-12 00:00:00,19.0,111.0,7.78,4.53,30.0,2004.0,,5.06,75.0,,/players/J/JohnSp20.htm,Spencer Johnson,DL,286.0
1980-10-14 00:00:00,15.0,126.0,6.88,4.09,37.0,2003.0,111.0,4.57,70.0,,/players/M/McGeTe99.htm,Terrence McGee,DB,201.0
1987-06-19 00:00:00,26.0,0.0,0.0,0.0,0.0,2010.0,72.0,4.92,77.0,,/players/C/CarrAl99.htm,Alex Carrington,DL,285.0
1988-11-16 00:00:00,27.0,120.0,6.87,4.09,33.0,2011.0,100.0,4.55,71.0,,/players/S/SearDa00.htm,Da'Norris Searcy,DB,223.0
1989-09-04 00:00:00,24.0,121.0,7.18,4.37,37.0,2012.0,105.0,4.56,74.0,,/players/B/BradNi00.htm,Nigel Bradham,LB,241.0
1989-01-15 00:00:00,17.0,115.0,6.95,4.25,34.0,2011.0,169.0,4.65,75.0,,/players/W/WhitCh03.htm,Chris White,LB,240.0
1988-01-16 00:00:00,14.0,114.0,7.21,4.2,33.0,2011.0,206.0,4.45,70.0,,/players/R/RogeJu00.htm,Justin Rogers,DB,180.0
1976-02-05 00:00:00,,,,,,,,,,,/players/M/MoorBr24.htm,Brian Moorman,P,
1985-07-31 00:00:00,,,,,,,,,,,/players/S/SanbGa00.htm,Garrison Sanborn,OL,
1990-01-24 00:00:00,,,,,,,251.0,,,,/players/P/PottJo00.htm,John Potter,K,
1977-01-20 00:00:00,,,,,,,,,,,/players/L/linderia01.htm,Rian Lindell,K,
1983-02-13 00:00:00,35.0,104.0,7.4,4.43,29.5,2006.0,234.0,5.12,75.0,,/players/M/MontWi20.htm,Will Montgomery,OL,312.0
1983-01-12 00:00:00,27.0,106.0,7.31,4.5,31.5,2006.0,56.0,4.83,75.0,,/players/C/ChesCh21.htm,Chris Chester,OL,303.0
1986-01-15 00:00:00,24.0,0.0,0.0,0.0,0.0,2008.0,48.0,4.68,75.0,,/players/D/DaviFr01.htm,Fred Davis,TE,255.0
1985-03-22 00:00:00,0.0,104.0,7.6,4.56,23.0,2008.0,108.0,5.25,74.0,,/players/L/LichKo20.htm,Kory Lichtensteiger,OL,298.0
1985-04-10 00:00:00,24.0,112.0,7.71,4.86,26.0,2008.0,,5.3,79.0,,/players/P/PoluTy20.htm,Tyler Polumbus,OL,312.0
1990-02-12 00:00:00,0.0,120.0,0.0,0.0,39.0,2012.0,2.0,4.33,74.0,,/players/G/GrifRo01.htm,Robert Griffin,QB,223.0
1988-07-19 00:00:00,23.0,113.0,7.64,4.63,34.5,2010.0,4.0,4.81,77.0,,/players/W/WillTr21.htm,Trent Williams,OL,315.0
1988-09-24 00:00:00,17.0,126.0,6.65,4.09,40.0,2011.0,178.0,4.35,70.0,,/players/R/RobiAl00.htm,Aldrick Robinson,WR,184.0
1985-06-20 00:00:00,0.0,0.0,0.0,0.0,0.0,2008.0,174.0,4.46,72.0,,/players/M/MorgJo00.htm,Josh Morgan,WR,219.0
1988-12-12 00:00:00,16.0,117.0,7.01,4.19,35.5,2012.0,173.0,4.63,70.0,,/players/M/MorrAl00.htm,Alfred Morris,RB,219.0
1979-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,2001.0,16.0,4.31,70.0,,/players/M/MossSa00.htm,Santana Moss,WR,184.0
1989-08-09 00:00:00,24.0,117.0,6.9,4.14,34.5,2011.0,155.0,4.45,73.0,,/players/P/PaulNi00.htm,Niles Paul,WR,224.0
1987-04-08 00:00:00,,,,,,,,,,,/players/Y/YounDa01.htm,Darrel Young,RB,
1988-12-07 00:00:00,11.0,119.0,6.67,4.01,36.5,2011.0,105.0,4.4,71.0,,/players/H/HeluRo00.htm,Roy Helu,RB,219.0
1987-02-26 00:00:00,,,,,,,,,,,/players/P/PaulLo00.htm,Logan Paulsen,TE,
1988-05-07 00:00:00,14.0,117.0,6.94,4.21,36.0,2011.0,79.0,4.4,73.0,,/players/H/HankLe00.htm,Leonard Hankerson,WR,209.0
1986-08-08 00:00:00,20.0,125.0,6.9,4.19,36.5,2008.0,205.0,4.42,72.0,,/players/G/GarcPi00.htm,Pierre Garcon,WR,210.0
1987-11-26 00:00:00,20.0,113.0,7.07,4.18,34.0,2011.0,177.0,4.65,72.0,,/players/R/RoysEv00.htm,Evan Royster,RB,212.0
1987-12-21 00:00:00,0.0,113.0,6.88,4.29,31.0,2010.0,,4.37,67.0,,/players/B/BankBr00.htm,Brandon Banks,WR,149.0
1980-01-28 00:00:00,0.0,106.0,7.65,4.5,30.0,2003.0,153.0,5.18,78.0,,/players/B/BlacJo20.htm,Jordan Black,OL,314.0
1988-05-03 00:00:00,0.0,119.0,6.97,4.25,35.5,2010.0,103.0,4.69,73.0,,/players/R/RilePe00.htm,Perry Riley,LB,239.0
1983-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,2004.0,8.0,4.34,70.0,,/players/H/HallDe99.htm,DeAngelo Hall,DB,202.0
1981-10-18 00:00:00,18.0,125.0,0.0,0.0,0.0,2004.0,56.0,4.48,72.0,,/players/W/WillMa20.htm,Madieu Williams,DB,193.0
1985-03-11 00:00:00,20.0,120.0,7.07,4.43,36.5,2007.0,55.0,4.39,69.0,,/players/W/WilsJo99.htm,Josh Wilson,DB,189.0
1975-05-19 00:00:00,,,,,,,,,,,/players/F/FletLo20.htm,London Fletcher,LB,
1988-08-16 00:00:00,31.0,122.0,7.18,4.39,33.5,2011.0,16.0,4.67,76.0,,/players/K/KerrRy00.htm,Ryan Kerrigan,DL,267.0
1989-11-17 00:00:00,13.0,110.0,0.0,0.0,31.0,2011.0,146.0,4.5,71.0,,/players/G/GomeDe00.htm,DeJon Gomes,DB,208.0
1986-07-31 00:00:00,31.0,0.0,0.0,0.0,39.5,2009.0,13.0,4.63,75.0,,/players/O/OrakBr99.htm,Brian Orakpo,LB,263.0
1984-03-28 00:00:00,,,,,,,,,,,/players/B/BoweSt20.htm,Stephen Bowen,DL,
1982-11-11 00:00:00,17.0,125.0,6.84,4.1,35.5,2006.0,48.0,4.51,72.0,,/players/G/GrifCe20.htm,Cedric Griffin,DB,199.0
1984-05-06 00:00:00,33.0,110.0,7.06,4.18,33.5,2007.0,13.0,4.9,78.0,,/players/C/CarrAd99.htm,Adam Carriker,DL,296.0
1984-03-19 00:00:00,35.0,105.0,7.43,4.35,34.0,2006.0,124.0,4.95,76.0,,/players/C/CofiBa20.htm,Barry Cofield,DL,304.0
1988-04-24 00:00:00,17.0,98.0,7.42,4.83,26.5,2011.0,41.0,5.03,76.0,,/players/J/JenkJa01.htm,Jarvis Jenkins,DL,310.0
1983-05-30 00:00:00,31.0,111.0,7.6,4.45,33.0,2006.0,196.0,4.88,76.0,,/players/G/GolsKe20.htm,Kedric Golston,DL,300.0
1982-11-04 00:00:00,15.0,121.0,6.66,4.17,37.0,2006.0,173.0,4.65,72.0,,/players/D/DougRe20.htm,Reed Doughty,DB,209.0
1982-07-10 00:00:00,,,,,,,,,,,/players/W/WilsCh99.htm,Chris Wilson,DL,
1990-08-01 00:00:00,,,,,,,213.0,,,,/players/C/CrawRi00.htm,Richard Crawford,DB,
1985-11-03 00:00:00,,,,,,,242.0,,,,/players/J/JackRo99.htm,Rob Jackson,DL,
1983-05-31 00:00:00,28.0,106.0,7.53,4.55,29.5,2005.0,,5.12,74.0,,/players/A/AlexLo99.htm,Lorenzo Alexander,DL,289.0
1980-03-30 00:00:00,,,,,,,,,,,/players/C/cundibil01.htm,Billy Cundiff,K,
1989-05-31 00:00:00,,,,,,,217.0,,,,/players/B/BernJo00.htm,Jordan Bernstine,DB,
1973-11-20 00:00:00,,,,,,,,,,,/players/R/RoccSa20.htm,Saverio Rocca,P,
1987-07-29 00:00:00,,,,,,,,,,,/players/S/SundNi00.htm,Nick Sundberg,OL,
1987-09-08 00:00:00,18.0,0.0,0.0,0.0,0.0,2011.0,217.0,5.39,75.0,,/players/H/HurtMa00.htm,Maurice Hurt,OL,318.0
1989-07-07 00:00:00,27.0,120.0,0.0,0.0,35.5,2012.0,119.0,4.72,75.0,,/players/R/RobiKe01.htm,Keenan Robinson,LB,242.0
1983-08-22 00:00:00,20.0,95.0,7.97,4.8,27.0,2006.0,108.0,5.25,76.0,,/players/E/EvanJa21.htm,Jahri Evans,OL,316.0
1985-05-13 00:00:00,,,,,,,,,,,/players/D/DeLaBr00.htm,Brian De La Puente,OL,
1984-03-10 00:00:00,29.0,103.0,7.99,4.72,26.5,2007.0,29.0,5.18,75.0,,/players/G/GrubBe20.htm,Ben Grubbs,OL,311.0
1984-08-19 00:00:00,,,,,,,125.0,,,,/players/B/BushJe20.htm,Jermon Bushrod,OL,
1983-09-22 00:00:00,19.0,94.0,8.01,4.83,21.0,2006.0,210.0,5.38,80.0,,/players/S/StriZa20.htm,Zach Strief,OL,330.0
1979-01-15 00:00:00,0.0,105.0,7.09,4.21,32.0,2001.0,32.0,4.83,72.0,,/players/B/BreeDr00.htm,Drew Brees,QB,213.0
1986-11-24 00:00:00,0.0,120.0,6.9,4.45,38.5,2010.0,95.0,4.53,78.0,,/players/G/GrahJi00.htm,Jimmy Graham,TE,260.0
1983-06-05 00:00:00,16.0,123.0,6.94,4.43,37.0,2006.0,252.0,4.5,77.0,,/players/C/ColsMa00.htm,Marques Colston,WR,224.0
1983-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,2005.0,,4.52,69.0,,/players/M/MoorLa00.htm,Lance Moore,WR,177.0
1983-06-20 00:00:00,23.0,105.0,6.96,3.96,33.0,2005.0,130.0,4.47,66.0,,/players/S/SproDa00.htm,Darren Sproles,RB,187.0
1988-03-28 00:00:00,,,,,,,,,,,/players/M/MorgJo01.htm,Joe Morgan,WR,
1982-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,2004.0,50.0,4.41,71.0,,/players/H/HendDe00.htm,Devery Henderson,WR,198.0
1986-03-03 00:00:00,,,,,,,,,,,/players/C/CollJe01.htm,Jed Collins,RB,
1978-11-16 00:00:00,0.0,118.0,0.0,0.0,36.0,2002.0,21.0,4.64,75.0,,/players/G/GrahDa00.htm,Daniel Graham,TE,248.0
1984-12-18 00:00:00,,,,,,,,,,,/players/T/ThomPi00.htm,Pierre Thomas,RB,
1983-07-05 00:00:00,19.0,113.0,7.05,4.34,37.5,2006.0,86.0,4.67,75.0,,/players/T/ThomDa02.htm,David Thomas,TE,252.0
1989-12-21 00:00:00,21.0,118.0,7.13,4.62,31.5,2011.0,28.0,4.62,69.0,,/players/I/IngrMa01.htm,Mark Ingram,RB,215.0
1987-12-20 00:00:00,15.0,124.0,6.59,4.08,33.0,2009.0,14.0,4.51,72.0,,/players/J/JenkMa99.htm,Malcolm Jenkins,DB,204.0
1987-09-07 00:00:00,15.0,122.0,6.78,0.0,39.0,2010.0,32.0,4.46,71.0,,/players/R/RobiPa99.htm,Patrick Robinson,DB,190.0
1989-07-10 00:00:00,25.0,117.0,7.07,4.37,31.0,2011.0,24.0,4.74,76.0,,/players/J/JordCa00.htm,Cameron Jordan,DL,287.0
1986-06-02 00:00:00,23.0,105.0,7.69,4.56,24.5,2008.0,37.0,4.79,72.0,,/players/L/LoftCu99.htm,Curtis Lofton,LB,246.0
1982-12-11 00:00:00,19.0,0.0,0.0,0.0,0.0,2006.0,43.0,4.5,72.0,,/players/H/HarpRo21.htm,Roman Harper,DB,198.0
1990-05-09 00:00:00,15.0,126.0,6.72,4.22,37.5,2012.0,162.0,4.53,71.0,,/players/W/WhitCo01.htm,Corey White,DB,206.0
1985-07-09 00:00:00,34.0,105.0,7.78,4.73,26.5,2008.0,7.0,5.26,72.0,,/players/E/ElliSe99.htm,Sedrick Ellis,DL,309.0
1985-05-14 00:00:00,,,,,,,,,,,/players/H/HawtDa20.htm,David Hawthorne,LB,
1981-07-04 00:00:00,0.0,0.0,0.0,0.0,0.0,2004.0,18.0,4.6,75.0,,/players/S/SmitWi99.htm,Will Smith,DL,275.0
1983-11-23 00:00:00,44.0,113.0,0.0,0.0,32.5,2006.0,14.0,5.01,75.0,,/players/B/BunkBr20.htm,Brodrick Bunkley,DL,306.0
1987-01-13 00:00:00,16.0,127.0,6.87,4.05,38.0,2010.0,65.0,4.5,72.0,,/players/M/MurpJe99.htm,Jerome Murphy,DB,196.0
1984-08-30 00:00:00,,,,,,,,,,,/players/J/JohnTo01.htm,Tom Johnson,DL,
1983-08-28 00:00:00,,,,,,,161.0,,,,/players/H/HerrWi99.htm,Will Herring,LB,
1985-05-30 00:00:00,27.0,108.0,7.1,4.12,31.0,2007.0,54.0,4.81,74.0,,/players/M/McBrTu99.htm,Turk McBride,DL,277.0
1988-03-27 00:00:00,25.0,113.0,7.04,4.16,33.5,2010.0,,4.77,74.0,,/players/G/GaleJu00.htm,Junior Galette,DL,257.0
1979-11-23 00:00:00,20.0,111.0,7.27,4.32,31.0,2003.0,251.0,4.72,74.0,,/players/S/ShanSc20.htm,Scott Shanle,LB,245.0
1987-06-03 00:00:00,24.0,0.0,0.0,0.0,0.0,2009.0,,4.5,73.0,,/players/C/CasiJo99.htm,Jonathan Casillas,LB,228.0
1988-08-17 00:00:00,13.0,110.0,0.0,4.16,32.0,2011.0,88.0,4.59,71.0,,/players/P/PatrJo00.htm,Johnny Patrick,DB,191.0
1988-09-21 00:00:00,23.0,124.0,7.04,4.28,36.0,2011.0,72.0,4.42,76.0,,/players/W/WilsMa01.htm,Martez Wilson,LB,250.0
1989-08-03 00:00:00,,,,,,,,,,,/players/A/AbduIs00.htm,Isa Abdul-Quddus,DB,
1987-05-12 00:00:00,,,,,,,,,,,/players/B/BushRa00.htm,Rafael Bush,DB,
1983-01-10 00:00:00,0.0,126.0,6.6,3.94,36.5,2005.0,68.0,4.41,72.0,,/players/R/RobyCo00.htm,Courtney Roby,WR,189.0
1989-02-01 00:00:00,,,,,,,,,,,/players/C/CadeTr00.htm,Travaris Cadet,RB,
1987-04-10 00:00:00,21.0,0.0,0.0,0.0,31.5,2010.0,64.0,5.21,77.0,,/players/B/BrowCh28.htm,Charles Brown,OL,303.0
1986-03-08 00:00:00,19.0,0.0,0.0,0.0,0.0,2009.0,164.0,4.83,76.0,,/players/M/MorsTh00.htm,Thomas Morstead,P,225.0
1988-06-16 00:00:00,35.0,93.0,7.5,4.82,29.5,2010.0,183.0,5.25,76.0,,/players/O/OlseEr20.htm,Eric Olsen,OL,306.0
1988-01-01 00:00:00,,,,,,,,,,,/players/D/DresJu20.htm,Justin Drescher,OL,
1986-05-16 00:00:00,,,,,,,,,,,/players/H/HartGa00.htm,Garrett Hartley,K,
1986-10-07 00:00:00,0.0,0.0,7.28,4.31,33.0,2009.0,,4.79,72.0,,/players/D/DaniCh00.htm,Chase Daniel,QB,218.0
1986-03-04 00:00:00,,,,,,,,,,,/players/W/WendRy20.htm,Ryan Wendell,OL,
1988-04-12 00:00:00,21.0,110.0,7.44,4.34,32.0,2011.0,17.0,4.96,80.0,,/players/S/SoldNa00.htm,Nate Solder,OL,319.0
1977-08-03 00:00:00,0.0,99.0,7.2,4.38,24.5,2000.0,199.0,5.28,76.0,,/players/B/BradTo00.htm,Tom Brady,QB,211.0
1989-05-14 00:00:00,23.0,0.0,0.0,0.0,0.0,2010.0,42.0,4.68,78.0,,/players/G/GronRo00.htm,Rob Gronkowski,TE,264.0
1989-11-06 00:00:00,0.0,0.0,0.0,0.0,0.0,2010.0,113.0,4.64,74.0,,/players/H/HernAa00.htm,Aaron Hernandez,TE,245.0
1982-03-10 00:00:00,21.0,95.0,7.52,4.44,31.5,2005.0,32.0,5.06,76.0,,/players/M/MankLo20.htm,Logan Mankins,OL,307.0
1981-07-05 00:00:00,0.0,0.0,0.0,0.0,36.0,2003.0,124.0,4.62,72.0,,/players/L/LloyBr00.htm,Brandon Lloyd,WR,184.0
1982-09-02 00:00:00,22.0,108.0,7.65,4.54,28.5,2005.0,,5.19,76.0,,/players/C/ConnDa21.htm,Dan Connolly,OL,311.0
1981-05-01 00:00:00,,,,,,,,,,,/players/W/WelkWe00.htm,Wes Welker,WR,
1989-01-27 00:00:00,18.0,118.0,6.78,4.21,36.0,2011.0,73.0,4.65,71.0,,/players/R/RidlSt00.htm,Stevan Ridley,RB,225.0
1988-05-06 00:00:00,33.0,105.0,8.07,4.97,30.5,2011.0,138.0,5.26,77.0,,/players/C/CannMa00.htm,Marcus Cannon,OL,358.0
1984-07-10 00:00:00,,,,,,,58.0,,,,/players/V/VollSe20.htm,Sebastian Vollmer,OL,
1986-05-22 00:00:00,,,,,,,232.0,,,,/players/E/EdelJu00.htm,Julian Edelman,WR,
1985-09-25 00:00:00,28.0,100.0,7.45,4.78,24.5,2008.0,195.0,5.0,75.0,,/players/T/ThomDo26.htm,Donald Thomas,OL,303.0
1985-01-25 00:00:00,,,,,,,,,,,/players/W/WoodDa02.htm,Danny Woodhead,RB,
1988-07-04 00:00:00,25.0,0.0,0.0,0.0,0.0,2010.0,132.0,4.77,76.0,,/players/H/HoomMi00.htm,Michael Hoomanawanui,TE,264.0
